CustomerID,Tenure,MonthlySpend,ContractType,SubscriptionPlan,LoginFrequency,SupportTickets,ChurnRisk,ChurnStatus
CUST_3898,12,41.47763836188111,Monthly,Basic,11,1,0.024611808190594442,0
CUST_3899,19,3.3380991959950155,Yearly,Basic,9,1,0.22230950402002495,0
CUST_3900,21,80.33929346235468,Yearly,Enterprise,7,1,-0.16069646731177334,0
CUST_3901,9,104.76037449980441,Two-Year,Premium,16,1,-0.29480187249902207,0
CUST_3902,12,112.66915210231696,Monthly,Premium,27,1,-0.33134576051158476,0
CUST_3903,16,17.86439215358495,Two-Year,Basic,8,1,0.14667803923207526,1
CUST_3904,12,110.14615265939382,Two-Year,Premium,13,1,-0.3187307632969691,0
CUST_3905,14,29.282394373277533,Monthly,Basic,10,1,0.08758802813361237,0
CUST_3906,16,42.288136277098374,Yearly,Basic,11,1,0.024559318614508135,0
CUST_3907,20,63.16754264437074,Yearly,Enterprise,19,1,-0.07583771322185368,0
CUST_3908,15,83.26624955702137,Yearly,Enterprise,13,1,-0.18133124778510679,0
CUST_3909,10,25.929610966908793,Yearly,Basic,12,1,0.10035194516545604,0
CUST_3910,14,122.33769404441215,Monthly,Premium,21,1,-0.3776884702220607,0
CUST_3911,11,55.701165082635065,Monthly,Enterprise,9,1,-0.0475058254131753,0
CUST_3912,7,47.80200433905125,Two-Year,Enterprise,11,1,-0.012010021695256251,0
CUST_3913,10,31.20640123382336,Monthly,Basic,9,1,0.0739679938308832,0
CUST_3914,10,7.187762630792014,Yearly,Basic,6,1,0.19406118684603993,0
CUST_3915,9,141.2460996804008,Monthly,Premium,14,1,-0.4772304984020039,0
CUST_3916,14,82.74850992545933,Monthly,Enterprise,13,1,-0.17974254962729663,0
CUST_3917,18,30.1333630474577,Monthly,Basic,7,1,0.0873331847627115,0
CUST_3918,11,21.29065789526006,Two-Year,Basic,6,1,0.1245467105236997,1
CUST_3919,11,38.441420991792526,Yearly,Basic,4,1,0.03879289504103736,0
CUST_3920,12,36.84812153659636,Yearly,Basic,9,1,0.0477593923170182,1
CUST_3921,10,26.536589147869417,Monthly,Basic,9,1,0.09731705426065293,0
CUST_3922,7,50.67896290095921,Monthly,Enterprise,12,1,-0.026394814504796055,0
CUST_3923,6,34.996276969510895,Yearly,Basic,12,1,0.05101861515244552,0
CUST_3924,15,13.375841767384372,Monthly,Basic,6,1,0.16812079116307815,0
CUST_3925,6,43.38359791501822,Yearly,Basic,11,1,0.009082010424908887,0
CUST_3926,12,80.90827524647798,Monthly,Enterprise,10,1,-0.1725413762323899,0
CUST_3927,8,26.48761533248311,Monthly,Basic,6,1,0.09556192333758447,1
CUST_3928,14,63.83483036925709,Yearly,Enterprise,12,1,-0.0851741518462854,0
CUST_3929,19,8.161933894948294,Monthly,Basic,2,1,0.19819033052525853,0
CUST_3930,10,105.02900275162823,Yearly,Premium,16,1,-0.2951450137581411,0
CUST_3931,8,23.446393375933848,Monthly,Basic,8,1,0.11076803312033077,0
CUST_3932,11,38.13587007371547,Two-Year,Basic,9,1,0.04032064963142265,0
CUST_3933,8,46.31022885120694,Monthly,Enterprise,14,1,-0.0035511442560347273,0
CUST_3934,10,48.54955454647132,Yearly,Enterprise,11,1,-0.01274777273235661,0
CUST_3935,16,49.534389983513286,Yearly,Enterprise,12,1,-0.011671949917566454,0
CUST_3936,11,118.74575079083547,Two-Year,Premium,16,1,-0.3627287539541773,0
CUST_3937,16,81.45031164006421,Yearly,Enterprise,17,1,-0.17125155820032106,0
CUST_3938,9,15.93722532639735,Monthly,Basic,3,1,0.14931387336801327,0
CUST_3939,11,82.1103264430251,Yearly,Enterprise,9,1,-0.1795516322151255,0
CUST_3940,18,116.6766720505346,Yearly,Premium,22,1,-0.34538336025267297,0
CUST_3941,13,16.66040057122611,Yearly,Basic,5,1,0.14969799714386947,0
CUST_3942,10,21.11275391038761,Yearly,Basic,3,1,0.12443623044806196,0
CUST_3943,16,37.77355844358223,Two-Year,Basic,12,1,0.04713220778208885,0
CUST_3944,18,96.47717575195884,Two-Year,Enterprise,18,1,-0.24438587875979417,0
CUST_3945,18,65.10834849291018,Two-Year,Enterprise,12,1,-0.08754174246455088,0
CUST_3946,7,37.07178916007691,Monthly,Basic,6,1,0.041641054199615446,0
CUST_3947,15,87.47785986463231,Yearly,Enterprise,11,1,-0.20238929932316152,0
CUST_3948,12,56.535673442739224,Yearly,Enterprise,12,1,-0.05067836721369606,0
CUST_3949,12,8.184380103342303,Monthly,Basic,7,1,0.1910780994832885,1
CUST_3950,9,51.086716728716894,Monthly,Enterprise,5,1,-0.026433583643584474,0
CUST_3951,10,148.3725909221952,Two-Year,Premium,21,1,-0.5118629546109761,0
CUST_3952,13,35.58388675371469,Yearly,Basic,13,1,0.05508056623142657,0
CUST_3953,11,25.14501626522711,Yearly,Basic,6,1,0.10527491867386446,0
CUST_3954,25,42.96330642771253,Two-Year,Basic,10,1,0.03018346786143733,0
CUST_3955,8,35.28798815449578,Yearly,Basic,7,1,0.051560059227521104,0
CUST_3956,9,72.74740219086516,Yearly,Enterprise,8,1,-0.13473701095432578,0
CUST_3957,9,75.50705830853953,Yearly,Enterprise,16,1,-0.14853529154269762,0
CUST_3958,15,37.287833889385574,Yearly,Basic,4,1,0.048560830553072115,0
CUST_3959,13,72.01585974899209,Yearly,Enterprise,15,1,-0.12707929874496038,0
CUST_3960,6,51.45358725963949,Monthly,Enterprise,10,1,-0.031267936298197435,0
CUST_3961,14,10.922890188228534,Yearly,Basic,5,1,0.17938554905885734,1
CUST_3962,10,20.767373430768902,Yearly,Basic,6,1,0.1261631328461555,0
CUST_3963,15,4.056376319922237,Monthly,Basic,5,1,0.21471811840038882,0
CUST_3964,16,43.53532545529454,Two-Year,Basic,13,1,0.01832337272352727,0
CUST_3965,16,36.49606758527612,Yearly,Basic,6,1,0.053519662073619384,0
CUST_3966,12,25.09664601837806,Yearly,Basic,7,1,0.10651676990810971,0
CUST_3967,9,38.16938222517872,Two-Year,Basic,3,1,0.0381530888741064,0
CUST_3968,16,28.874117937665154,Yearly,Basic,7,1,0.09162941031167425,0
CUST_3969,17,59.437091508938934,Yearly,Enterprise,14,1,-0.06018545754469462,0
CUST_3970,10,49.662071382206406,Monthly,Enterprise,9,1,-0.018310356911032027,0
CUST_3971,14,29.569806103860287,Yearly,Basic,7,1,0.0861509694806986,0
CUST_3972,18,184.80036518958525,Yearly,Premium,15,1,-0.6860018259479261,0
CUST_3973,10,44.09335678378585,Yearly,Basic,10,1,0.009533216081070744,0
CUST_3974,12,55.60388372295636,Yearly,Enterprise,3,1,-0.04601941861478179,0
CUST_3975,18,55.15858061889887,Monthly,Enterprise,17,1,-0.03779290309449432,0
CUST_3976,9,28.147990348486008,Monthly,Basic,5,1,0.08826004825756999,0
CUST_3977,15,111.9640278049143,Monthly,Premium,16,1,-0.32482013902457146,0
CUST_3978,16,11.185257284546369,Yearly,Basic,9,1,0.18007371357726817,0
CUST_3979,9,134.8804374258383,Monthly,Premium,22,1,-0.4454021871291915,0
CUST_3980,22,9.676445455009208,Monthly,Basic,6,1,0.19361777272495398,0
CUST_3981,11,2.705787320208143,Monthly,Basic,4,1,0.2174710633989593,1
CUST_3982,10,53.761334311133105,Monthly,Enterprise,7,1,-0.0388066715556655,0
CUST_3983,16,72.71530992224383,Monthly,Enterprise,19,1,-0.12757654961121911,0
CUST_3984,11,31.737160398595776,Monthly,Basic,8,1,0.07231419800702113,0
CUST_3985,13,37.04723790868684,Two-Year,Basic,6,1,0.0477638104565658,1
CUST_3986,7,3.6498792153211426,Two-Year,Basic,4,1,0.20875060392339428,0
CUST_3987,7,19.58512128000299,Yearly,Basic,6,1,0.12907439359998507,0
CUST_3988,8,59.58205350134379,Yearly,Enterprise,11,1,-0.06991026750671891,0
CUST_3989,12,23.850225384598208,Two-Year,Basic,7,1,0.11274887307700897,0
CUST_3990,11,94.35811010635089,Yearly,Enterprise,15,1,-0.2407905505317544,0
CUST_3991,9,43.04909017298404,Two-Year,Basic,9,1,0.013754549135079813,0
CUST_3992,9,55.02271608427268,Monthly,Enterprise,13,1,-0.046113580421363404,0
CUST_3993,11,19.131835693745803,Two-Year,Basic,4,1,0.135340821531271,0
CUST_3994,16,8.829362479127509,Yearly,Basic,1,1,0.19185318760436246,0
CUST_3995,9,22.95016950390037,Two-Year,Basic,16,1,0.11424915248049818,0
CUST_3996,18,36.07231915792738,Two-Year,Basic,5,1,0.057638404210363064,0
CUST_3997,10,33.58232218432871,Yearly,Basic,10,1,0.062088389078356454,0
CUST_3998,10,38.99973815821189,Monthly,Basic,13,1,0.03500130920894054,0
CUST_3999,11,10.269893440681415,Monthly,Basic,1,1,0.17965053279659293,0
CUST_4000,20,93.6968984413602,Two-Year,Enterprise,15,1,-0.228484492206801,0
CUST_4001,8,11.657460879463196,Monthly,Basic,4,1,0.16971269560268404,0
CUST_4002,9,4.137699697410041,Yearly,Basic,10,1,0.2083115015129498,0
CUST_4003,19,121.1807193933546,Two-Year,Premium,14,1,-0.36690359696677294,0
CUST_4004,11,60.67548566156326,Two-Year,Enterprise,7,1,-0.07237742830781624,0
CUST_4005,10,35.809679790578144,Two-Year,Basic,11,1,0.050951601047109274,0
CUST_4006,14,55.001568775797914,Two-Year,Enterprise,10,1,-0.041007843878989564,0
CUST_4007,16,23.31854853859494,Yearly,Basic,6,1,0.11940725730702531,0
CUST_4008,12,39.22406366072552,Yearly,Basic,11,1,0.0358796816963724,0
CUST_4009,17,47.70833632686865,Monthly,Enterprise,10,1,-0.0015416816343432338,0
CUST_4010,10,63.95096000918466,Monthly,Enterprise,14,1,-0.08975480004592329,0
CUST_4011,9,32.43727266751005,Yearly,Basic,8,1,0.06681363666244974,0
CUST_4012,7,38.03714964537701,Monthly,Basic,13,1,0.036814251773114925,0
CUST_4013,26,57.78720551424873,Yearly,Enterprise,7,1,-0.04293602757124362,0
CUST_4014,9,34.5433546673653,Yearly,Basic,12,1,0.05628322666317351,0
CUST_4015,9,106.37959716209227,Monthly,Premium,19,1,-0.3028979858104613,0
CUST_4016,8,8.465540508783265,Yearly,Basic,7,1,0.18567229745608368,0
CUST_4017,17,50.92212292481385,Monthly,Enterprise,4,1,-0.017610614624069237,0
CUST_4018,12,25.476646386646458,Monthly,Basic,8,1,0.10461676806676773,0
CUST_4019,10,53.58932783483651,Yearly,Enterprise,13,1,-0.037946639174182534,0
CUST_4020,8,155.36188312392994,Two-Year,Premium,24,1,-0.5488094156196497,0
CUST_4021,17,91.71459532570596,Monthly,Enterprise,28,1,-0.22157297662852976,0
CUST_4022,15,29.207262426161478,Monthly,Basic,5,1,0.0889636878691926,0
CUST_4023,15,10.213450822382317,Yearly,Basic,5,1,0.18393274588808842,0
CUST_4024,14,59.53436134847505,Yearly,Enterprise,10,1,-0.06367180674237521,0
CUST_4025,16,87.43748816488086,Yearly,Enterprise,15,1,-0.20118744082440426,0
CUST_4026,13,38.92688616256261,Monthly,Basic,15,1,0.03836556918718695,0
CUST_4027,15,32.89161914168227,Monthly,Basic,10,1,0.07054190429158866,0
CUST_4028,13,28.180732064692798,Two-Year,Basic,5,1,0.09209633967653603,0
CUST_4029,8,49.68624152073263,Two-Year,Enterprise,11,1,-0.020431207603663154,0
CUST_4030,16,17.58681434104938,Monthly,Basic,13,1,0.14806592829475312,0
CUST_4031,12,35.170588017472824,Yearly,Basic,7,1,0.05614705991263588,0
CUST_4032,22,42.67607575236035,Yearly,Basic,17,1,0.02861962123819825,0
CUST_4033,12,44.315709527703014,Yearly,Basic,9,1,0.01042145236148495,0
CUST_4034,9,103.06436726551927,Yearly,Premium,14,1,-0.2863218363275963,0
CUST_4035,17,59.890766000780516,Yearly,Enterprise,14,1,-0.06245383000390253,0
CUST_4036,13,0.903959384806444,Yearly,Basic,6,1,0.22848020307596778,0
CUST_4037,8,40.55555339028249,Yearly,Basic,15,1,0.02522223304858756,0
CUST_4038,11,39.94770796295417,Yearly,Basic,9,1,0.031261460185229156,0
CUST_4039,7,148.78321224590846,Monthly,Premium,18,1,-0.5169160612295423,0
CUST_4040,9,71.55142965858002,Yearly,Enterprise,7,1,-0.12875714829290008,0
CUST_4041,12,80.76985807261255,Monthly,Enterprise,15,1,-0.17184929036306273,0
CUST_4042,18,15.107485443106846,Yearly,Basic,5,1,0.1624625727844658,0
CUST_4043,9,105.44539081772125,Monthly,Premium,18,1,-0.29822695408860617,0
CUST_4044,9,179.2322961297985,Monthly,Premium,25,1,-0.6671614806489925,0
CUST_4045,10,29.203736511864044,Yearly,Basic,7,1,0.08398131744067981,0
CUST_4046,11,94.74526695455204,Monthly,Enterprise,12,1,-0.24272633477276018,0
CUST_4047,16,20.39478549701321,Monthly,Basic,7,1,0.13402607251493398,0
CUST_4048,14,44.81115838233157,Monthly,Basic,11,1,0.009944208088342149,0
CUST_4049,8,47.39301666198962,Yearly,Enterprise,11,1,-0.008965083309948108,0
CUST_4050,12,7.303598801303826,Yearly,Basic,10,1,0.19548200599348087,0
CUST_4051,22,45.78498540774581,Monthly,Basic,10,1,0.013075072961270945,0
CUST_4052,14,44.396619787881825,Monthly,Basic,6,1,0.01201690106059089,0
CUST_4053,11,217.7983122395743,Monthly,Premium,22,1,-0.8579915611978717,0
CUST_4054,19,42.71239367166401,Monthly,Basic,14,1,0.02543803164167993,0
CUST_4055,12,34.20871057791641,Two-Year,Basic,7,1,0.06095644711041795,0
CUST_4056,8,51.73857196776548,Monthly,Enterprise,9,1,-0.030692859838827385,0
CUST_4057,17,32.75375431256042,Monthly,Basic,10,1,0.0732312284371979,0
CUST_4058,15,24.05768014358392,Monthly,Basic,6,1,0.11471159928208041,0
CUST_4059,15,106.19931942319216,Monthly,Premium,21,1,-0.29599659711596077,0
CUST_4060,14,63.949457422500444,Monthly,Enterprise,19,1,-0.08574728711250218,0
CUST_4061,7,70.49708493407796,Yearly,Enterprise,4,1,-0.12548542467038976,0
CUST_4062,14,29.911735312088894,Monthly,Basic,17,1,0.08444132343955556,0
CUST_4063,12,14.088546393806903,Monthly,Basic,6,1,0.16155726803096548,0
CUST_4064,15,51.650697393885444,Yearly,Enterprise,7,1,-0.023253486969427223,0
CUST_4065,12,40.83920139747933,Yearly,Basic,12,1,0.027803993012603362,0
CUST_4066,13,34.49663729963945,Two-Year,Basic,10,1,0.06051681350180274,0
CUST_4067,15,34.458519666154444,Two-Year,Basic,8,1,0.06270740166922775,0
CUST_4068,12,82.57010651188143,Monthly,Enterprise,13,1,-0.18085053255940714,0
CUST_4069,22,9.795206640424176,Yearly,Basic,9,1,0.19302396679787912,0
CUST_4070,12,56.78998836569499,Yearly,Enterprise,10,1,-0.0519499418284749,0
CUST_4071,17,34.17630717325662,Monthly,Basic,9,1,0.06611846413371689,1
CUST_4072,16,37.00894539811936,Two-Year,Basic,3,1,0.050955273009403196,0
CUST_4073,12,53.75874064939963,Two-Year,Enterprise,14,1,-0.03679370324699813,0
CUST_4074,12,31.386551206831616,Two-Year,Basic,8,1,0.07506724396584195,0
CUST_4075,16,7.230363910427896,Monthly,Basic,3,1,0.19984818044786054,0
CUST_4076,9,63.70145193805838,Yearly,Enterprise,9,1,-0.08950725969029188,0
CUST_4077,8,86.19056008238204,Monthly,Enterprise,17,1,-0.20295280041191016,0
CUST_4078,10,75.04131448894456,Yearly,Enterprise,15,1,-0.1452065724447228,0
CUST_4079,11,7.344344594416648,Yearly,Basic,4,1,0.19427827702791678,0
CUST_4080,17,129.84134269260167,Monthly,Premium,19,1,-0.41220671346300836,0
CUST_4081,13,53.28980616757628,Two-Year,Enterprise,7,1,-0.033449030837881394,0
CUST_4082,14,30.462065328138326,Two-Year,Basic,9,1,0.08168967335930839,0
CUST_4083,14,106.93156139054436,Yearly,Premium,15,1,-0.30065780695272176,0
CUST_4084,10,24.32010323226961,Monthly,Basic,12,1,0.10839948383865196,0
CUST_4085,10,40.86209961792966,Yearly,Basic,10,1,0.025689501910351714,0
CUST_4086,12,93.92444004857342,Two-Year,Enterprise,14,1,-0.23762220024286707,0
CUST_4087,10,109.79057976967972,Yearly,Premium,21,1,-0.31895289884839856,0
CUST_4088,19,47.33743864148033,Two-Year,Enterprise,7,1,0.002312806792598321,0
CUST_4089,10,34.48192984451235,Yearly,Basic,4,1,0.057590350777438265,0
CUST_4090,17,20.676677418662845,Monthly,Basic,5,1,0.1336166129066858,0
CUST_4091,9,40.760361408100124,Monthly,Basic,6,1,0.025198192959499377,0
CUST_4092,19,15.212023307579203,Yearly,Basic,5,1,0.162939883462104,0
CUST_4093,10,138.28394888963624,Monthly,Premium,14,1,-0.4614197444481812,0
CUST_4094,12,116.45313092312779,Yearly,Premium,15,1,-0.3502656546156389,0
CUST_4095,12,59.46671678157982,Yearly,Enterprise,14,1,-0.06533358390789906,0
CUST_4096,9,53.39375018579252,Monthly,Enterprise,13,1,-0.0379687509289626,0
CUST_4097,11,7.836074657630017,Monthly,Basic,9,1,0.19181962671184993,0
CUST_4098,12,50.08899523963258,Monthly,Enterprise,9,1,-0.018444976198162905,0
CUST_4099,13,11.57943243275767,Two-Year,Basic,4,1,0.17510283783621167,0
CUST_4100,9,27.082181409221473,Two-Year,Basic,10,1,0.09358909295389266,0
CUST_4101,12,52.879102929556375,Monthly,Enterprise,8,1,-0.03239551464778187,0
CUST_4102,9,96.72264250692209,Two-Year,Enterprise,13,1,-0.2546132125346104,0
CUST_4103,7,16.087419069182264,Yearly,Basic,7,1,0.1465629046540887,0
CUST_4104,14,23.86586705098656,Yearly,Basic,6,1,0.11467066474506722,0
CUST_4105,21,33.256367662188886,Monthly,Basic,9,1,0.07471816168905557,0
CUST_4106,10,112.86307812536369,Two-Year,Premium,21,1,-0.3343153906268184,0
CUST_4107,13,86.11199177018808,Monthly,Enterprise,18,1,-0.1975599588509404,0
CUST_4108,15,16.756146137420725,Two-Year,Basic,7,1,0.1512192693128964,1
CUST_4109,10,11.764666131264297,Yearly,Basic,11,1,0.17117666934367853,0
CUST_4110,14,38.26550072825878,Monthly,Basic,7,1,0.042672496358706125,0
CUST_4111,16,78.08355204768577,Monthly,Enterprise,14,1,-0.15441776023842885,0
CUST_4112,10,166.75277164260655,Yearly,Premium,20,1,-0.6037638582130327,0
CUST_4113,12,3.840470233518641,Yearly,Basic,6,1,0.21279764883240682,0
CUST_4114,16,77.29334008118272,Yearly,Enterprise,18,1,-0.1504667004059136,0
CUST_4115,7,51.92928163389914,Yearly,Enterprise,6,1,-0.03264640816949568,0
CUST_4116,19,38.76314370910942,Two-Year,Basic,6,1,0.045184281454452885,0
CUST_4117,12,49.636906855106716,Monthly,Enterprise,15,1,-0.01618453427553357,0
CUST_4118,18,7.346079734738364,Monthly,Basic,4,1,0.2012696013263082,0
CUST_4119,11,43.21669892304941,Monthly,Basic,8,1,0.014916505384752976,0
CUST_4120,10,11.217364629605978,Two-Year,Basic,7,1,0.17391317685197014,0
CUST_4121,10,53.38852001849962,Two-Year,Enterprise,8,1,-0.036942600092498085,0
CUST_4122,8,16.502764490979576,Yearly,Basic,6,1,0.14548617754510212,0
CUST_4123,7,9.60967810546568,Yearly,Basic,10,1,0.1789516094726716,0
CUST_4124,14,62.59565063144888,Monthly,Enterprise,16,1,-0.07897825315724438,0
CUST_4125,13,29.165219143100796,Monthly,Basic,4,1,0.08717390428449605,0
CUST_4126,14,71.86751692486565,Yearly,Enterprise,11,1,-0.12533758462432826,0
CUST_4127,12,8.942088810966787,Yearly,Basic,7,1,0.18728955594516608,0
CUST_4128,13,24.127185258726943,Two-Year,Basic,9,1,0.1123640737063653,0
CUST_4129,16,12.258825155742462,Monthly,Basic,2,1,0.1747058742212877,0
CUST_4130,13,59.1171236134047,Monthly,Enterprise,6,1,-0.06258561806702345,0
CUST_4131,16,62.3935299148053,Yearly,Enterprise,11,1,-0.07596764957402646,0
CUST_4132,13,21.65034504880224,Monthly,Basic,8,1,0.1247482747559888,0
CUST_4133,12,40.41255582252059,Monthly,Basic,7,1,0.02993722088739706,0
CUST_4134,11,32.78825247798242,Monthly,Basic,10,1,0.0670587376100879,0
CUST_4135,10,82.11443788339994,Yearly,Enterprise,18,1,-0.1805721894169997,0
CUST_4136,13,34.47528654639002,Monthly,Basic,16,1,0.060623567268049905,0
CUST_4137,22,79.74961311792632,Monthly,Enterprise,11,1,-0.15674806558963156,0
CUST_4138,8,50.769507682605386,Monthly,Enterprise,10,1,-0.02584753841302692,0
CUST_4139,14,21.6423268220934,Monthly,Basic,8,1,0.12578836588953302,0
CUST_4140,9,193.91417947902713,Two-Year,Premium,25,1,-0.7405708973951357,0
CUST_4141,8,9.929165369377191,Yearly,Basic,9,1,0.17835417315311405,1
CUST_4142,12,69.7771033269218,Yearly,Enterprise,12,1,-0.116885516634609,0
CUST_4143,10,26.747432919305435,Yearly,Basic,8,1,0.09626283540347283,0
CUST_4144,19,23.065398968661135,Monthly,Basic,6,1,0.12367300515669434,0
CUST_4145,19,107.38604438592515,Yearly,Premium,16,1,-0.29793022192962565,0
CUST_4146,5,42.75801668422531,Yearly,Basic,9,5,0.09120991657887345,0
CUST_4147,7,77.78143438792739,Yearly,Enterprise,11,1,-0.16190717193963694,0
CUST_4148,17,11.193971565258687,Yearly,Basic,6,1,0.18103014217370658,0
CUST_4149,12,26.258847642463618,Yearly,Basic,5,1,0.10070576178768192,0
CUST_4150,9,54.35707373787013,Yearly,Enterprise,15,1,-0.04278536868935065,0
CUST_4151,14,46.64578903298163,Monthly,Enterprise,9,1,0.00077105483509185,0
CUST_4152,21,133.28751154580937,Yearly,Premium,19,1,-0.42543755772904684,0
CUST_4153,10,65.13954558050614,Monthly,Enterprise,13,1,-0.09569772790253067,0
CUST_4154,12,4.898475761774023,Two-Year,Basic,6,1,0.2075076211911299,0
CUST_4155,12,122.963013634903,Yearly,Premium,18,1,-0.382815068174515,0
CUST_4156,12,28.38765693259878,Two-Year,Basic,9,1,0.09006171533700612,1
CUST_4157,14,64.21451204026506,Yearly,Enterprise,9,1,-0.08707256020132526,0
CUST_4158,7,164.45792132019164,Yearly,Premium,18,1,-0.5952896066009583,0
CUST_4159,14,95.97800245067208,Two-Year,Enterprise,14,1,-0.24589001225336038,0
CUST_4160,18,116.67999124819892,Monthly,Premium,16,1,-0.34539995624099457,0
CUST_4161,8,82.62184198351608,Monthly,Enterprise,17,1,-0.18510920991758034,0
CUST_4162,14,10.017344554493873,Monthly,Basic,5,1,0.18391327722753065,0
CUST_4163,16,87.63331445603335,Monthly,Enterprise,11,1,-0.2021665722801667,0
CUST_4164,34,54.25753641100564,Monthly,Enterprise,10,1,-0.017287682055028175,0
CUST_4165,10,16.806186236440155,Monthly,Basic,9,1,0.14596906881779925,0
CUST_4166,13,22.857806819194852,Two-Year,Basic,12,1,0.11871096590402574,0
CUST_4167,10,8.240719471396657,Yearly,Basic,8,1,0.18879640264301673,0
CUST_4168,12,18.503303643332085,Two-Year,Basic,3,1,0.13948348178333958,0
CUST_4169,11,36.90823854920509,Two-Year,Basic,12,1,0.04645880725397458,0
CUST_4170,5,12.87434781865166,Yearly,Basic,9,5,0.24062826090674172,1
CUST_4171,11,119.0075298848928,Monthly,Premium,18,1,-0.364037649424464,0
CUST_4172,9,95.64996614750312,Yearly,Enterprise,17,1,-0.24924983073751555,0
CUST_4173,6,21.016722610101283,Yearly,Basic,2,1,0.12091638694949361,0
CUST_4174,12,28.182067256464343,Two-Year,Basic,6,1,0.09108966371767831,0
CUST_4175,11,5.436750747969742,Yearly,Basic,3,1,0.2038162462601513,0
CUST_4176,24,20.98599405254434,Yearly,Basic,9,1,0.13907002973727833,0
CUST_4177,8,26.533002167340886,Monthly,Basic,8,1,0.0953349891632956,0
CUST_4178,12,24.319527887058094,Monthly,Basic,3,1,0.11040236056470955,0
CUST_4179,13,12.291750288551686,Two-Year,Basic,4,1,0.17154124855724157,1
CUST_4180,14,51.0440855757026,Monthly,Enterprise,16,1,-0.021220427878513,0
CUST_4181,12,48.91500135674947,Yearly,Enterprise,10,1,-0.012575006783747344,0
CUST_4182,13,52.805833541554605,Two-Year,Enterprise,7,1,-0.031029167707773003,0
CUST_4183,14,21.568442260905773,Monthly,Basic,6,1,0.12615778869547115,0
CUST_4184,14,133.39352985496075,Monthly,Premium,19,1,-0.43296764927480375,0
CUST_4185,13,41.809039140570434,Yearly,Basic,10,1,0.02395480429714783,0
CUST_4186,12,55.31329869324417,Monthly,Enterprise,7,1,-0.04456649346622085,0
CUST_4187,12,59.95522993510537,Monthly,Enterprise,18,1,-0.06777614967552681,0
CUST_4188,11,58.846942877269434,Two-Year,Enterprise,8,1,-0.06323471438634715,0
CUST_4189,9,16.49524155506098,Yearly,Basic,5,1,0.14652379222469514,0
CUST_4190,8,11.276127620869152,Yearly,Basic,4,1,0.17161936189565424,0
CUST_4191,15,47.73624062513012,Two-Year,Enterprise,7,1,-0.003681203125650595,0
CUST_4192,13,33.76793704929347,Monthly,Basic,10,1,0.06416031475353265,0
CUST_4193,14,54.0547160888285,Two-Year,Enterprise,8,1,-0.0362735804441425,0
CUST_4194,14,66.38381937944084,Yearly,Enterprise,11,1,-0.09791909689720413,0
CUST_4195,12,136.250485595528,Two-Year,Premium,24,1,-0.44925242797764003,0
CUST_4196,13,78.93740611257158,Monthly,Enterprise,10,1,-0.16168703056285788,0
CUST_4197,19,1.603554977148891,Monthly,Basic,5,1,0.23098222511425556,1
CUST_4198,7,19.839947239280583,Yearly,Basic,6,1,0.1278002638035971,0
CUST_4199,13,49.25263355891414,Two-Year,Enterprise,17,1,-0.013263167794570707,0
CUST_4200,9,70.20988857240432,Monthly,Enterprise,12,1,-0.12204944286202157,0
CUST_4201,8,40.1305988571875,Two-Year,Basic,6,1,0.02734700571406251,0
CUST_4202,17,63.91743118647648,Monthly,Enterprise,7,1,-0.08258715593238236,0
CUST_4203,11,61.06754751022774,Monthly,Enterprise,15,1,-0.07433773755113865,0
CUST_4204,9,79.04455873792134,Yearly,Enterprise,17,1,-0.16622279368960663,0
CUST_4205,11,43.95526054196884,Two-Year,Basic,10,1,0.011223697290155793,0
CUST_4206,17,11.329244448650684,Monthly,Basic,5,1,0.1803537777567466,0
CUST_4207,11,68.24481920530505,Monthly,Enterprise,10,1,-0.11022409602652522,0
CUST_4208,15,87.13326620251142,Yearly,Enterprise,18,1,-0.2006663310125571,0
CUST_4209,9,43.41663157491746,Monthly,Basic,4,1,0.011916842125412691,0
CUST_4210,13,8.508082580720204,Monthly,Basic,6,1,0.19045958709639899,0
CUST_4211,8,55.32140771428525,Monthly,Enterprise,13,1,-0.04860703857142626,0
CUST_4212,10,95.40798557329308,Monthly,Enterprise,22,1,-0.24703992786646534,0
CUST_4213,11,56.928371262288216,Yearly,Enterprise,11,1,-0.05364185631144103,0
CUST_4214,13,56.03251306526265,Yearly,Enterprise,8,1,-0.047162565326313216,0
CUST_4215,8,121.89116308856636,Monthly,Premium,15,1,-0.38145581544283175,0
CUST_4216,12,47.25170315439671,Monthly,Enterprise,14,1,-0.004258515771983523,0
CUST_4217,6,23.517346962817285,Two-Year,Basic,7,1,0.10841326518591358,0
CUST_4218,13,6.024002389185054,Yearly,Basic,5,1,0.20287998805407476,0
CUST_4219,7,68.32865581925259,Two-Year,Enterprise,13,1,-0.11464327909626293,0
CUST_4220,12,70.87200938396666,Two-Year,Enterprise,9,1,-0.12236004691983327,0
CUST_4221,14,16.21960026860157,Monthly,Basic,6,1,0.15290199865699217,0
CUST_4222,11,35.207143543654176,Two-Year,Basic,6,1,0.054964282281729115,0
CUST_4223,11,24.58409645226706,Two-Year,Basic,7,1,0.1080795177386647,0
CUST_4224,23,44.45650952978831,Two-Year,Basic,10,1,0.02071745235105843,0
CUST_4225,10,97.03373717826774,Yearly,Enterprise,19,1,-0.2551686858913387,0
